Code LPP;Libellé;Tarif;Prix unitaire réglementé;Date début validité;Date fin validité
2351057;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,GN HEARING SAS;9.5;0.0;01/01/2021;06/07/2023
2337749;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,GN HEARING SAS;9.5;0.0;01/01/2021;06/07/2023
2365119;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,GN HEARING SAS;0.0;0.0;01/01/2021;06/07/2023
2307926;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,GN HEARING SAS;0.0;0.0;01/01/2021;06/07/2023
2392530;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,STARKEY FRANCE;0.0;0.0;01/01/2021;06/07/2023
2369117;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,GN HEARING SAS;0.0;0.0;01/01/2021;06/07/2023
2341840;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,GN HEARING SAS;0.0;0.0;01/01/2021;06/07/2023
2344100;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,STARKEY FRANCE;9.17;0.0;01/01/2021;06/07/2023
2343856;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,STARKEY FRANCE;0.0;0.0;01/01/2021;06/07/2023
2415946;CANULE TRACHEALE PARLANTE A CLAPET, EN ACRYLIQUE,COLLIN;0.0;0.0;08/09/2003;06/07/2023
2432880;PROTHESE VOCALE ELECTRONIQUE, A CONDUCTION TRANSCUTANEE, ACHAT,CEREDAS;0.0;0.0;08/09/2003;06/07/2023
2433565;CANULE TRACHEALE SIMPLE, EN ACRYLIQUE,GRANDET;0.0;0.0;08/09/2003;06/07/2023
2426683;CANULE TRACHEALE SIMPLE, EN CHLORURE DE POLYVINYLE,COLLIN;0.0;0.0;08/09/2003;06/07/2023
2404210;PROTHESE OCULAIRE PROVISOIRE SUR GABARIT,RUDY PROJECT;3.63;0.0;05/12/2007;06/07/2023
2426766;AERATEUR TRANSTYMPANIQUE, STERILE, NON REUTILIS, UTILIS PROLONGE,COLLIN;0.0;0.0;08/09/2003;06/07/2023
2454024;CANULE TRACHEALE PARLANTE A CLAPET, EN ARGENT,ATOS MED;0.0;0.0;08/09/2003;06/07/2023
2485390;AERATEUR TRANSTYMPANIQUE, STERILE, NON REUTILIS, UTILIS PROLONGE,POURET MEDICAL 00037;0.0;0.0;08/09/2003;06/07/2023
2494897;AERATEUR TRANSTYMPANIQUE, STERILE, NON REUTILIS, UTILIS BREVE,COLLIN;7.77;0.0;08/09/2003;06/07/2023
2499156;CANULE TRACHEALE PARLANTE A CLAPET, EN ARGENT,COLLIN;0.0;0.0;08/09/2003;06/07/2023
2434636;CANULE TRACHEALE SIMPLE, EN CHLORURE DE POLYVINYLE,MEDTRONIC;0.0;0.0;08/09/2003;06/07/2023
2495141;CANULE TRACHEALE SIMPLE, EN ACRYLIQUE,COLLIN;0.0;0.0;08/09/2003;06/07/2023
2520809;AI4Z001,OSSUR EUROPE;4.09;0.0;01/01/2020;06/07/2023
2741947;RI06XX006,OTTO BOCK;1.32;0.0;01/01/2020;06/07/2023
2704700;PI71,OTTO BOCK;2.08;0.0;01/01/2020;06/07/2023
2721749;AI3Z001,OSSUR EUROPE;5.46;0.0;01/01/2020;06/07/2023
2702798;AT43Z15,RUPIANI;4.4;0.0;01/01/2020;06/07/2023
2784419;TR39N51,PROTEOR;1.74;0.0;07/07/2023;03/07/2023
2789204;VI6X605,OKO SOLUTION;1.35;0.0;01/01/2020;06/07/2023
2795937;RI8902,GROUPE G2M;4.69;0.0;01/01/2020;06/07/2023
2709406;VI4ZR20,OTTO BOCK;2.87;0.0;01/01/2020;06/07/2023
2770340;AS9A21,GO ORTHO;1.96;0.0;01/01/2020;06/07/2023
2749564;AS9A22,GO ORTHO;1.96;0.0;01/01/2020;06/07/2023
2712584;AS9A25,GO ORTHO;2.56;0.0;01/01/2020;06/07/2023
2746301;RI08XJ401,OTTO BOCK;1.08;0.0;01/01/2020;06/07/2023
2775857;VI4ZP23,OTTO BOCK;3.34;0.0;01/01/2020;06/07/2023
2784490;AS9A61,GO ORTHO;1.83;0.0;01/01/2020;06/07/2023
2743573;AS9A62,GO ORTHO;2.11;0.0;01/01/2020;06/07/2023
2727440;AT43Z15,ORTHOTECH;4.4;0.0;01/01/2020;06/07/2023
2787961;AT43Z08,RECFRANCE;2.04;0.0;01/01/2020;06/07/2023
2700724;AMORTISSEUR CHOCS VERTICAUX ET DE TORSION EN ALLIAGE LEGER,ORTHO EUROPE;8.85;0.0;01/01/2020;06/07/2023
2757339;VI3X603,WILLOWWOOD;1.06;0.0;01/01/2020;06/07/2023
2770558;AS9S01,OTTO BOCK;2.95;0.0;01/01/2020;06/07/2023
2719161;AT43Z07,RECFRANCE;1.75;0.0;01/01/2020;06/07/2023
2755292;VI4ZR23,OSSUR EUROPE;3.81;0.0;01/01/2020;06/07/2023
2748406;CHEVILLE MULTIFLEXION,SM EUROPE;2.83;0.0;15/04/2017;06/07/2023
2749469;AT47Z11,RECFRANCE;2.76;0.0;01/01/2020;06/07/2023
2777260;RI06XX005,OTTO BOCK;5.96;0.0;01/01/2020;06/07/2023
2748027;VI4ZH23,GROUPE G2M;9.76;0.0;01/01/2020;06/07/2023
2767504;AT43Z21,GROUPE G2M;3.72;0.0;01/01/2020;06/07/2023
2797310;AI7A01,PONECO;5.41;0.0;01/01/2020;06/07/2023
2719340;VI4ZH25,PROTEOR;2.63;0.0;01/01/2020;06/07/2023
2727077;PIED RESTITUTION D ENERGIE, REMPLACEMENT REVETEMENT ESTHETIQUE,OSSUR EUROPE;2.11;0.0;01/01/2020;06/07/2023
2738508;VI6X603,OSSUR EUROPE;1.04;0.0;01/01/2020;06/07/2023
2772480;VI4ZH23,OKO SOLUTION;9.76;0.0;01/01/2020;06/07/2023
2700871;VI4ZG23,OKO SOLUTION;1.2;0.0;01/01/2020;06/07/2023
2760749;OI93N01,NEUT;5.95;0.0;07/07/2023;03/07/2023
2760643;VI6X605,SWISS MOTION;1.35;0.0;01/01/2020;06/07/2023
2761520;RI08ZJ401,PROTEOR;1.08;0.0;01/01/2020;06/07/2023
2739229;VI4ZG20,OKO SOLUTION;2.41;0.0;01/01/2020;06/07/2023
2731794;VI4ZN20,OKO SOLUTION;1.47;0.0;01/01/2020;06/07/2023
2714318;VI4ZR21,OSSUR EUROPE;3.12;0.0;01/01/2020;06/07/2023
2738081;VI4ZR20,PROTEOR;2.87;0.0;01/01/2020;06/07/2023
2758706;VI4ZR20,OTTO BOCK;5.13;0.0;01/03/2020;06/07/2023
2745112;VI4ZH25,OKO SOLUTION;2.63;0.0;01/01/2020;06/07/2023
2720230;AI7A11,GROUPE G2M;5.44;0.0;01/01/2020;06/07/2023
2713342;AT43Z04,PROTEOR;1.06;0.0;01/01/2020;06/07/2023
2751012;AT47Z04,PROTEOR;1.06;0.0;01/01/2020;06/07/2023
2767929;AI4Z001,PROTEOR;4.09;0.0;01/01/2020;06/07/2023
2759232;VI8Z420,PROTEOR;1.92;0.0;01/01/2020;06/07/2023
2720052;RI08ZJ301,PROTEOR;4.81;0.0;01/01/2020;06/07/2023
2712532;AI6X607,PROTEOR;2.02;0.0;01/01/2020;06/07/2023
2730429;AS6Z03,OSSUR EUROPE;9.57;0.0;01/01/2020;06/07/2023
2735131;PI22,OSSUR EUROPE;1.66;0.0;01/01/2020;06/07/2023
2757894;VI4ZE25,OKO SOLUTION;5.5;0.0;01/01/2020;06/07/2023
2718167;AI6Z001,OSSUR EUROPE;1.1;0.0;01/01/2020;06/07/2023
2790992;AI6Z601,OKO SOLUTION;2.13;0.0;01/01/2020;06/07/2023
2728645;VI4ZG25,OKO SOLUTION;1.76;0.0;01/01/2020;06/07/2023
2726215;VI4ZN23,OKO SOLUTION;2.08;0.0;01/01/2020;06/07/2023
2722559;VI6X604,OKO SOLUTION;1.29;0.0;01/01/2020;06/07/2023
2760005;TR27O12,NEUT;6.47;0.0;07/07/2023;23/12/2024
2724200;AT43Z15,G2M JANTON;4.4;0.0;01/01/2020;06/07/2023
2702321;VI4ZG21,OTTO BOCK;4.08;0.0;01/01/2020;06/07/2023
2706738;PROTHESE D'AVANT-BRAS ENFANT OU ADO MUE PAR ENERGIE ELECTRIQUE,OPEN BIONICS;1.17;0.0;01/01/2020;06/07/2023
2707005;VI4BE01,OKO SOLUTION;9.82;0.0;01/01/2020;06/07/2023
2708619;PI51,OTTO BOCK;9.45;0.0;01/01/2020;06/07/2023
2708677;PI72,DAW SA;1.75;0.0;01/01/2020;06/07/2023
2708766;AS4Z52,OTTO BOCK;4.27;0.0;01/01/2020;06/07/2023
2709381;AMORTISSEUR CHOCS VERTICAUX ET DE TORSION EN ALLIAGE LEGER,OTTO BOCK;8.85;0.0;15/04/2017;06/07/2023
2710125;RS831,OTTO BOCK;3.16;0.0;01/01/2020;06/07/2023
2711946;RI03XX012,OTTO BOCK;8.11;0.0;01/01/2020;06/07/2023
2712207;RS832,OTTO BOCK;2.48;0.0;01/01/2020;06/07/2023
2712957;VI4ZN24,OTTO BOCK;1.92;0.0;01/01/2020;06/07/2023
2714413;VI4ZG20,GROUPE G2M;2.41;0.0;01/01/2020;06/07/2023
2715128;AS4Z51,OTTO BOCK;3.23;0.0;01/01/2020;06/07/2023
2715312;RI04ZA001,OTTO BOCK;6.84;0.0;01/01/2020;06/07/2023
2716323;RS4R04,OTTO BOCK;3.34;0.0;01/01/2020;06/07/2023
2717788;RS6R07,OTTO BOCK;5.78;0.0;01/01/2020;06/07/2023
2719043;RS3C01,OTTO BOCK;5.17;0.0;01/01/2020;06/07/2023
2719126;VI1Z001,OTTO BOCK;1.06;0.0;01/01/2020;06/07/2023
2719959;VI4ZG20,OTTO BOCK;2.41;0.0;01/01/2020;06/07/2023
2720508;PIED RESTITUTION D ENERGIE, REMPLACEMENT REVETEMENT ESTHETIQUE,OTTO BOCK;2.11;0.0;01/01/2020;06/07/2023
2722275;VI4ZP20,OTTO BOCK;1.05;0.0;01/01/2020;06/07/2023
2721850;PI72,OTTO BOCK;1.75;0.0;01/01/2020;06/07/2023
2722393;RI03XX014,OSSUR EUROPE;2.91;0.0;01/01/2020;06/07/2023
2723576;AS9D89,OTTO BOCK;2.42;0.0;01/01/2020;06/07/2023
2724305;AS7A01,OTTO BOCK;8.31;0.0;01/01/2020;06/07/2023
2725316;AS9R02,OTTO BOCK;3.88;0.0;01/01/2020;06/07/2023
2726400;AS9R01,OTTO BOCK;9.27;0.0;01/01/2020;06/07/2023
2726698;AI6U604,OTTO BOCK;2.89;0.0;01/01/2020;06/07/2023
2727410;RI06ZX001,OTTO BOCK;1.02;0.0;01/01/2020;06/07/2023
2727953;VI4ZG24,OTTO BOCK;1.09;0.0;01/01/2020;06/07/2023
2731601;VI4ZH25,OTTO BOCK;2.63;0.0;01/01/2020;06/07/2023
2735697;RI06ZD001,OSSUR EUROPE;2.35;0.0;07/07/2023;23/12/2024
2736662;RI08ZJ701,OTTO BOCK;1.68;0.0;01/01/2020;06/07/2023
2737093;VI4ZR23,OTTO BOCK;3.81;0.0;01/01/2020;06/07/2023
2737124;VI4ZS25,OSSUR EUROPE;4.57;0.0;01/01/2020;06/07/2023
2738030;VI3X603,GO ORTHO;1.06;0.0;01/01/2020;06/07/2023
2738750;RI03ZX003,OTTO BOCK;1.1;0.0;01/01/2020;06/07/2023
2741210;AI4Z001,OTTO BOCK;4.09;0.0;01/01/2020;06/07/2023
2742800;OI59G20,GO ORTHO;6.35;0.0;01/01/2020;06/07/2023
2745483;VI6U606,OTTO BOCK;1.49;0.0;01/01/2020;06/07/2023
2746123;AS9A25,OTTO BOCK;2.56;0.0;01/01/2020;06/07/2023
2750018;AS9D02,OTTO BOCK;1.09;0.0;01/01/2020;06/07/2023
2753063;RI03XX015,OTTO BOCK;5.04;0.0;01/01/2020;06/07/2023
2753672;RI06XX004,SWISS MOTION;8.23;0.0;01/01/2020;06/07/2023
2755122;VI6U605,RECFRANCE;1.6;0.0;01/01/2020;06/07/2023
2756831;RI03XX015,OSSUR EUROPE;5.04;0.0;01/01/2020;06/07/2023
2757776;AS9D88,OTTO BOCK;2.24;0.0;01/01/2020;06/07/2023
2759953;VI3X603,OTTO BOCK;1.06;0.0;01/01/2020;06/07/2023
2765362;VI3X603,OSSUR EUROPE;1.06;0.0;01/01/2020;06/07/2023
2765563;AS7A21,OTTO BOCK;7.03;0.0;01/01/2020;06/07/2023
2765735;AS4A05,OTTO BOCK;4.21;0.0;01/01/2020;06/07/2023
2766640;RS4R06,OTTO BOCK;2.09;0.0;01/01/2020;06/07/2023
2766870;AS4A04,OTTO BOCK;3.72;0.0;01/01/2020;06/07/2023
2767102;AS9D90,OTTO BOCK;4.65;0.0;01/01/2020;06/07/2023
2768107;AS9Z01,OTTO BOCK;4.18;0.0;01/01/2020;06/07/2023
2770179;RI06XX004,OTTO BOCK;8.23;0.0;01/01/2020;06/07/2023
2770357;TR41,ETAB DESCOURS;9.75;0.0;01/01/2020;06/07/2023
2772008;VI4ZH20,OTTO BOCK;3.55;0.0;01/01/2020;06/07/2023
2773427;PI22,DAW SA;1.66;0.0;01/01/2020;06/07/2023
2773640;RI01ZX001,OTTO BOCK;3.47;0.0;01/01/2020;06/07/2023
2775194;AS9A31,OTTO BOCK;2.44;0.0;01/01/2020;06/07/2023
2778666;AS3S03,OTTO BOCK;3.73;0.0;01/01/2020;06/07/2023
2779341;RS3R02,OTTO BOCK;1.12;0.0;01/01/2020;06/07/2023
2779743;AS9A85,OTTO BOCK;1.25;0.0;01/01/2020;06/07/2023
2781190;AS9D01,OTTO BOCK;9.95;0.0;01/01/2020;06/07/2023
2780806;AS9Z95,OTTO BOCK;1.33;0.0;01/01/2020;06/07/2023
2782509;AS6R50,OTTO BOCK;2.68;0.0;01/01/2020;06/07/2023
2782515;AS4A15,OTTO BOCK;3.06;0.0;01/01/2020;06/07/2023
2784916;VI6U605,OTTO BOCK;1.6;0.0;01/01/2020;06/07/2023
2787949;RI06XX006,RECFRANCE;1.32;0.0;01/01/2020;06/07/2023
2788340;VI6X604,OTTO BOCK;1.29;0.0;01/01/2020;06/07/2023
2789836;RS8R01,OTTO BOCK;1.26;0.0;01/01/2020;06/07/2023
2792293;PI22,OTTO BOCK;1.66;0.0;01/01/2020;06/07/2023
2793737;PI72,OSSUR EUROPE;1.75;0.0;01/01/2020;06/07/2023
2795096;AS1A02,OTTO BOCK;1.9;0.0;01/01/2020;06/07/2023
2795179;RS6R05,OTTO BOCK;1.26;0.0;01/01/2020;06/07/2023
2797675;RI06ZX002,OTTO BOCK;6.09;0.0;01/01/2020;06/07/2023
2798315;VI3U601,OTTO BOCK;1.61;0.0;01/01/2020;06/07/2023
2798404;AS7A10,OTTO BOCK;1.41;0.0;01/01/2020;06/07/2023
2798775;AI7A10,OTTO BOCK;5.97;0.0;01/01/2020;06/07/2023
2702019;AI7A01,PROTEOR;5.41;0.0;01/01/2020;06/07/2023
2702108;AI4A15,PROTEOR;8.68;0.0;01/01/2020;06/07/2023
2704159;AI4A10,PROTEOR;5.91;0.0;01/01/2020;06/07/2023
2706939;AI1A14,PROTEOR;3.82;0.0;01/01/2020;06/07/2023
2711366;AI4A91,OTTO BOCK;7.01;0.0;01/01/2020;06/07/2023
2715364;AT47Z08,RECFRANCE;4.96;0.0;07/07/2023;23/12/2024
2716091;AI4A90,PROTEOR;1.17;0.0;01/01/2020;06/07/2023
2720454;AI1A14,OTTO BOCK;3.82;0.0;01/01/2020;06/07/2023
2720520;AI1A92,PROTEOR;1.17;0.0;01/01/2020;06/07/2023
2726244;AI4A11,OTTO BOCK;6.91;0.0;01/01/2020;06/07/2023
2726570;AI1A11,OTTO BOCK;9.05;0.0;01/01/2020;06/07/2023
2737822;RI8902,OTTO BOCK;4.69;0.0;01/01/2020;06/07/2023
2733617;AT43Z11,GROUPE G2M;2.76;0.0;01/01/2020;06/07/2023
2737940;AI7A31,OTTO BOCK;2.47;0.0;01/01/2020;06/07/2023
2756593;RI10XAC01,OTTO BOCK;1.52;0.0;01/01/2020;06/07/2023
2742036;RI10XA005,OTTO BOCK;6.56;0.0;01/01/2020;06/07/2023
2750797;AI4T11,OTTO BOCK;2.54;0.0;01/01/2020;06/07/2023
2751288;RI10XA001,OTTO BOCK;1.37;0.0;01/01/2020;06/07/2023
2752052;AI7A50,OTTO BOCK;1.9;0.0;01/01/2020;06/07/2023
2753904;RI1001,OTTO BOCK;8.32;0.0;01/01/2020;06/07/2023
2765356;RI10XT001,OTTO BOCK;1.55;0.0;01/01/2020;06/07/2023
2767616;RI10AA002,OTTO BOCK;1.29;0.0;01/01/2020;06/07/2023
2772439;TR29G27,OTTO BOCK;1.43;0.0;01/01/2020;06/07/2023
2775290;RI10XA006,OTTO BOCK;6.8;0.0;01/01/2020;06/07/2023
2776609;TR49K54,OTTO BOCK;9.31;0.0;01/01/2020;06/07/2023
2778614;TR49N70,PROTEOR;1.67;0.0;01/01/2020;06/07/2023
2780373;AI7A31,PROTEOR;2.47;0.0;01/01/2020;06/07/2023
2781088;AI4A90,OTTO BOCK;1.17;0.0;01/01/2020;06/07/2023
2781326;AI1A40,PROTEOR;2.87;0.0;01/01/2020;06/07/2023
2782640;RI10AA001,OTTO BOCK;1.44;0.0;01/01/2020;06/07/2023
2791365;AI1D93,OTTO BOCK;4.32;0.0;01/01/2020;06/07/2023
2795104;RI10XA008,OTTO BOCK;5.42;0.0;01/01/2020;06/07/2023
2795200;AI1A13,OTTO BOCK;2.34;0.0;01/01/2020;06/07/2023
2796517;AI4A10,OTTO BOCK;5.91;0.0;01/01/2020;06/07/2023
2796799;AI1A31,PROTEOR;1.21;0.0;01/01/2020;06/07/2023
2799421;AI1S120,OTTO BOCK;1.67;0.0;01/01/2020;06/07/2023
2759077;AT47Z08,GROUPE G2M;4.96;0.0;07/07/2023;23/12/2024
2773806;AI2S220,OTTO BOCK;1.05;0.0;01/01/2020;06/07/2023
2779387;PI03ZSD23,OTTO BOCK;1.85;0.0;07/07/2023;23/12/2024
2744756;PI04ZSD23,OTTO BOCK;1.79;0.0;07/07/2023;03/07/2023
2788624;PI06ZSC33,OTTO BOCK;1.68;0.0;01/01/2020;06/07/2023
2734031;PI06ZSA63,OTTO BOCK;1.24;0.0;07/07/2023;23/12/2024
2767326;AI3Z001,OTTO BOCK;5.46;0.0;07/07/2023;03/07/2023
2746502;RI08XJ401,PROTEOR;1.08;0.0;01/01/2020;06/07/2023
2703088;AT43Z15,RECFRANCE;4.4;0.0;01/01/2020;06/07/2023
2740793;AT43Z20,RECFRANCE;2.69;0.0;01/01/2020;06/07/2023
2771279;AI6X607,GROUPE G2M;2.02;0.0;01/01/2020;06/07/2023
2707123;VI3X603,GROUPE G2M;1.06;0.0;01/01/2020;06/07/2023
2746844;VI4AF01,GROUPE G2M;2.1;0.0;01/01/2020;06/07/2023
2761051;VI6X603,GROUPE G2M;1.04;0.0;01/01/2020;06/07/2023
2714608;VI4ZN26,OKO SOLUTION;2.66;0.0;01/01/2020;06/07/2023
2794866;PS61,DAW SA;1.17;0.0;01/01/2020;06/07/2023
2775863;AT43Z11,RECFRANCE;2.76;0.0;01/01/2020;06/07/2023
2793499;AT47Z06,RECFRANCE;8.13;0.0;01/01/2020;06/07/2023
2751029;AT43Z03,RECFRANCE;3.35;0.0;01/01/2020;06/07/2023
2791218;AT47Z03,RECFRANCE;3.35;0.0;01/01/2020;06/07/2023
2793335;AT43Z02,RECFRANCE;1.49;0.0;01/01/2020;06/07/2023
2772468;AT47Z02,RECFRANCE;1.49;0.0;01/01/2020;06/07/2023
2721933;AT43Z05,RECFRANCE;2.01;0.0;01/01/2020;06/07/2023
2704047;AT47Z05,RECFRANCE;2.01;0.0;01/01/2020;06/07/2023
2745320;AT43Z09,RECFRANCE;1.52;0.0;01/01/2020;06/07/2023
2790986;AT47Z09,RECFRANCE;3.05;0.0;01/01/2020;06/07/2023
2796813;AT43Z10,RECFRANCE;1.64;0.0;01/01/2020;06/07/2023
2740847;AT43Z12,RECFRANCE;1.55;0.0;01/01/2020;06/07/2023
2758758;AT47Z10,RECFRANCE;2.42;0.0;01/01/2020;06/07/2023
2790680;AT43Z13,RECFRANCE;4.53;0.0;01/01/2020;06/07/2023
2760778;AT43Z21,RECFRANCE;3.72;0.0;01/01/2020;06/07/2023
2707548;AMORTISSEUR CHOCS VERTICAUX ET DE TORSION EN ALLIAGE LEGER,OSSUR EUROPE;8.85;0.0;01/01/2020;06/07/2023
2733563;VI4ZG24,OKO SOLUTION;1.09;0.0;01/01/2020;06/07/2023
2703355;VI4ZH20,OKO SOLUTION;3.55;0.0;01/01/2020;06/07/2023
2753880;OS58G01,GO ORTHO;3.0;0.0;01/01/2020;06/07/2023
2758149;OS59G01,GO ORTHO;3.86;0.0;01/01/2020;06/07/2023
2772020;PI21,DAW SA;1.81;0.0;01/01/2020;06/07/2023
2729389;PI51,DAW SA;9.45;0.0;01/01/2020;06/07/2023
2744851;PS32,DAW SA;1.2;0.0;01/01/2020;06/07/2023
2778270;PS42,DAW SA;5.0;0.0;01/01/2020;06/07/2023
2758592;PS62,DAW SA;1.14;0.0;01/01/2020;06/07/2023
2700782;PS72,DAW SA;9.45;0.0;01/01/2020;06/07/2023
2705176;TR41,DAW SA;9.75;0.0;01/01/2020;06/07/2023
2757109;VI3X603,SWISS MOTION;1.06;0.0;01/01/2020;06/07/2023
2796606;CHARGEUR POUR UN ENFANT OU POUR UN ADOLESCENT,OPEN BIONICS;3.16;0.0;01/01/2020;06/07/2023
2729975;BATTERIES POUR UN ENFANT OU POUR UN ADOLESCENT,OPEN BIONICS;2.48;0.0;01/01/2020;06/07/2023
2722306;PRONOSUPINATION PASSIVE,OPEN BIONICS;2.03;0.0;01/01/2020;06/07/2023
2715832;GANTS EN CHLORURE DE POLYVINYLE ENFANT OU ADO,OPEN BIONICS;2.26;0.0;01/01/2020;06/07/2023
2735415;RENOUVELLEMENT D'UNE DOUBLE EMBOITURE,OPEN BIONICS;2.17;0.0;01/01/2020;06/07/2023
2762850;S57P01,OPEN BIONICS;4.42;0.0;07/07/2023;23/12/2024
2731140;AI6X607,OKO SOLUTION;2.02;0.0;07/07/2023;03/07/2023
2781823;VI4ZN24,OSSUR EUROPE;1.92;0.0;01/01/2020;06/07/2023
2710272;VI4ZR22,OSSUR EUROPE;5.43;0.0;01/01/2020;06/07/2023
2760867;RS607,OSSUR EUROPE;4.75;0.0;07/07/2023;24/12/2024
2724736;VI8Z720,OKO SOLUTION;1.13;0.0;01/01/2020;06/07/2023
2720744;RI03XX015,GO ORTHO;5.04;0.0;01/01/2020;06/07/2023
2724742;RI03XX015,SWISS MOTION;5.04;0.0;01/01/2020;06/07/2023
2741255;AI7A11,PROTEOR;5.44;0.0;01/01/2020;06/07/2023
2736001;AI4A12,PROTEOR;1.56;0.0;01/01/2020;06/07/2023
2750277;AI4A91,PROTEOR;7.01;0.0;01/01/2020;06/07/2023
2785382;OI59N65,PROTEOR;5.87;0.0;01/01/2020;06/07/2023
2710036;TR49N51,PROTEOR;9.51;0.0;01/01/2020;06/07/2023
2715223;OI59F01,PROTEOR;6.38;0.0;01/01/2020;06/07/2023
2719439;TR49N80,PROTEOR;2.5;0.0;01/01/2020;06/07/2023
2737130;OI58C30,PROTEOR;7.64;0.0;01/01/2020;06/07/2023
2740037;TR49K54,PROTEOR;9.31;0.0;01/01/2020;06/07/2023
2767020;TR39N50,PROTEOR;1.02;0.0;01/01/2020;06/07/2023
2737070;TR49N72,PROTEOR;1.74;0.0;01/01/2020;06/07/2023
2724972;TR49N50,PROTEOR;8.09;0.0;01/01/2020;06/07/2023
2760985;VI8Z410,GROUPE G2M;1.26;0.0;01/01/2020;06/07/2023
2797623;RI08ZJ401,GROUPE G2M;1.08;0.0;01/01/2020;06/07/2023
2278219;OPTIQUE, MONTURE ADULTE DE CLASSE A,PASCAL MATHIEU;9.0;0.0;01/01/2020;06/07/2023
3144538;HANCHE, TIGE ANATOMIQUE, COL INCLUS, NON CIMENTEE,SIGNAT ORTHOP;8.82;0.0;01/09/2025;23/07/2025
3174960;ACCESSOIRE, VIS DE FIXATION POUR IMPLANT ARTICULAIRE,SIGNAT ORTHOP;3.06;0.0;01/09/2025;23/07/2025
3143438;DOIGT, IMPLANT PHALANGIEN, NON METALLIQUE,IN2BONES;4.46;0.0;01/05/2019;06/07/2023
3178477;IMPLANT CMF, PLAQUE, CONSTRUCTION TOTALE DE LA MANDIBULE,AVINENT IMPLANT;5.43;0.0;07/07/2023;31/08/2025
3117866;RACHIS, RECONSTR CORP CERVICAL - VERROUILLAGE - SUBSTITUT OSSEUX,MEDTRONIC;8.32;0.0;01/07/2021;06/07/2023
3129823;RACHIS, CAGE CERVICALE - VERROUILLAGE - SUBSTITUT OSSEUX,LAPE MEDICAL;4.46;0.0;01/07/2021;06/07/2023
3130016;ACC. POUR IMPLANT ARTICULAIRE, OBTURATEUR A CIMENT CENTRO-MEDULL,HISTONE;6.5;0.0;15/05/2022;06/07/2023
3131694;RACHIS, IMPLANT D UNION LONGITUDINALE, PLAQUE,NUVASIVE;1.66;0.0;07/07/2023;03/07/2023
3171535;HANCHE, CUPULE BIPOLAIRE MOBILE OU CUPULE FEMORALE UNIPOLAIRE,X.NOV;2.8;0.0;01/09/2025;23/07/2025
3163671;DOIGT, IMPLANT PHALANGIEN, METALLIQUE OU MIXTE,INTEGRA;3.48;0.0;01/05/2019;06/07/2023
3196133;GENOU, IMPLANT FEMORAL, UNICONDYLIEN OU UNICOMPARTIMENT, CIMENTE,MEDACTA;5.39;0.0;07/07/2023;31/08/2025
3138160;HANCHE, CUPULE BIPOLAIRE MOBILE OU CUPULE FEMORALE UNIPOLAIRE,EXACTECH;2.8;0.0;01/09/2025;23/07/2025
3124240;GENOU, PROTHESE TOTALE SPECIALE REALISEE A L UNITE,MS LINEA;4.2;0.0;07/07/2023;03/07/2023
3115028;IMPLANT OSSEUX, ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE,ULRICH MED;1.16;0.0;07/07/2023;01/02/2025
3175830;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, RESORB,INION OY;1.73;0.0;01/09/2025;23/07/2025
3191756;GENOU, IMPL TIBIAL BICOMPART, EMBASE METALLIQUE, NON CIMENTEE,SOC ETU REC FAB;9.03;0.0;05/03/2025;18/02/2025
3142090;HANCHE, COTYLE STD, 1 MOB, MODULR, METAL-BACK, INSERT-, CIMENTE-,SMITH ET NEPHEW;5.4;0.0;07/07/2023;31/08/2025
3108910;IMPLANT CMF,PLAQUE CONSTRUCTION PARTIELLE MANDIBULE,NON DROITE,GEBRUDER MARTIN;2.98;0.0;01/09/2025;23/07/2025
3197753;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, NON RESORB,ELLAMAR LTD;3.45;0.0;01/09/2025;23/07/2025
3190857;IMPLANT OPHTALMOLOGIQUE LACRYMAL, BOUCHON OU CLOU-TROU MEATIQUE,BVI FRANCE;6.55;0.0;07/07/2023;03/07/2023
3128976;RACHIS, IMPLANT D'ANCRAGE, VIS SPECIFIQUE SIMPLE,NUVASIVE;2.79;0.0;01/05/2019;06/07/2023
3198764;LIGAMENT ARTICULAIRE ARTIFICIEL, SYSTEME FIXATION OU SERTISSAGE,NEOMEDTECH;6.0;0.0;01/09/2025;23/07/2025
3188441;RACHIS, IMPLANT D'APPUI SACRE,NEURO FRANCE;4.87;0.0;01/05/2019;06/07/2023
