Nom_pharmacie;Adresse;Code_postal;Ville;Telephone
F52000205601082023;1;52170;52414;0325044070
F580972008;9;58200;58086;0386284389
F51001809601062021;1;51000;51108;0326683756
F72000946301022018;7;72000;72181;0243284185
F10000291402082004;69;10100;10323;0325248420
F08000277701092025;15;08000;08105;0324573420
R10000001541552;10;51100;51454;
R10100000281234;10;92800;92062;
F51002189201072022;4;51600;51559;0326700287
F52000115701052005;6;52000;52121;0325321990
F85001632001082016;1;85500;85109;
F340796663;371;34295;34172;0467336733
F92000809111022013;2;92160;92002;0146663621
F51002203101022005;1;51430;51573;0326046666
F08000264501012025;42;08000;08105;0324332698
F52000093601112024;43;52400;52060;0325900139
F02000516101082013;95;02800;02304;0323562312
F02000356201072005;57;02340;02264;0323212348
F02001104501122011;10;02100;02691;0323623858
F51002128002012020;168;51100;51454;
F02000341401042021;5;02270;02237;0323808035
F02001081504042017;8;02100;02691;0323683025
F02000977501032007;25;02550;02574;0323984283
F59001922001102025;117;59116;59317;0320772061
F02000286101052006;28;02420;02143;0323662177
F02001199521032011;114;02490;02785;0323665202
F83000629211052015;;83600;83061;0494408932
F59001690301052022;17;59610;59249;0327601892
F92001972601052019;66;92500;92063;0147512977
F60000513601042023;18;60500;60695;0344570620
F80001079522071942;1;80400;80410;0323810146
F60000500301052016;84;60100;60175;0344550135
F02000643301072021;;02430;02340;0323684499
F02000789424122012;19;02350;02430;0323222040
F02001086401052014;1;02100;02691;0323623580
F02001222518092001;1;02630;02830;0323606214
F76002642718022002;2;76480;76608;0235051040
F02001152401111998;2;02200;02722;0323535456
F59002840302052016;101;59230;59526;0327487943
F60000275201012017;2;60200;60159;0344230550
R10100000790206;8;60540;60088;
F34001007301102018;1376;34000;34172;0467729841
F47001235201092025;541;47400;47310;
F60000698508122008;;60650;60477;0344816576
F44001751501012021;6;44130;44015;0240790010
F60000350303072017;23;60380;60623;
F95000940705092011;22;95290;95313;0134690173
F60000703331032005;28;60490;60160;0344850782
F45000592102041990;100;45400;45147;0238861047
F76001885301052020;17;76810;76400;0235853012
F60000907001071999;223;60880;60325;0344370111
F60000631618042016;547;60700;60508;0344720470
F60000340401062017;68;60200;60159;0344233078
F28000295702102006;3;28100;28134;0237460829
F19000766603092018;26;19100;19031;0555872954
F60000268708112021;45;60100;60175;
F02001207601102020;12;02290;02795;0323555045
F62001531301022022;2;62230;62643;0321316483
R10000001523273;;45500;45155;
F60000758706012020;;60850;60164;0344818187
R10100000334973;1;17400;17465;0586305170
F60000487324092016;4;60290;60524;
F600000020;16;60803;60176;0344591119
F59001335501102016;4;59210;59155;03 28 63 20 95
F80001194201092016;27;80132;80512;0322316097
F80000777501032022;66;80600;80253;0322770420
R10100000050013;;80027;80021;
F80001050628021992;62;80220;80373;0322261145
F80001301301022005;10;80135;80716;0322288031
F80001378104102010;4;80000;80021;0322975252
F35002142401102015;1;35120;35095;0299480588
F80001287401072006;27;80120;80688;0322250024
F80001262704102019;2;80710;80656;
F60000768601112023;38;60112;60646;0344790807
F77001232601102011;23;77360;77479;0160201455
F80001213015102019;3;80500;80561;0322780248
F800017907;21;80000;80021;0322700900
F420013203;3;42300;42187;0477237323
F80001055503012022;2;80400;80410;0323810060
F80001239501072023;24;80200;80620;0322840032
F80000715501102000;21;80320;80186;0322854007
F80000743707032022;2;80800;80234;0322968842
F800006124;1;80054;80021;0322088000
F80000353501101999;15;80100;80001;0322241070
F60000695102072019;4;60940;60154;0344729361
F80000698331032025;177;80450;80164;
F34079391810012022;12;34140;34157;0467787964
F80000556301102015;11;80460;80039;0322604035
F60000358611022000;73;60190;60456;0344517305
F59001332201072022;16;59163;59153;09 75 65 72 43
F60000760315092014;;60870;60102;0344700690
F62000724504102021;;62400;62119;03 21 57 16 82
F80000423615052024;2;80250;80010;0322410128
F80000738701102024;40;80150;80222;0322235446
F80000533201102013;18;80300;80016;0322744500
F590000527;;59363;59036;0327565555
F60000536701042019;9;60100;60175;0344250445
F60000626615012024;19;60200;60159;0344231571
F80001003509102023;17;80130;80368;
F02000713401052007;20;02000;02408;0323232723
F62001704605112018;41;62153;62801;0321451887
R10000001537114;180;94700;94046;
F59002255401042024;2;59160;59350;03 20 92 37 34
F82000243401102025;;82120;82097;0563940600
F84001443506082018;167;84210;84088;0490665917
F66078799501042011;5;66650;66016;0468883004
F050000348;1;05007;05061;0492406161
F60000466707042003;1;60560;60482;0344589141
F80000345124072017;1;80100;80001;0322247625
F270025984;1;27340;27196;0232868000
R10100000062598;80;33028;33063;
F800000143;43;80142;80001;0322255200
F550000012;2;55107;55545;0329838485
F870017035;7;87000;87085;0555302930
F02001362923062020;24;02340;02502;0323212019
F450002613;14;45067;45234;0238514444
F02000671401062019;3;02500;02381;0323580227
F80001229628022026;16;80140;80606;0322252222
F80000972210012022;1;80210;80308;0322612222
F80000732001012017;25;80800;80212;0322480217
F60000391701072016;2;60660;60155;0344564098
F62001159301122025;27;62340;62397;03 21 35 09 09
F620000653;;62321;62160;0321993333
F800018566;15;80100;80001;
R10000001523332;;91192;91272;
R10100000819234;;27100;27701;
F80001189230112015;2;80560;80498;0322762003
R10100000275261;30;92000;92050;
F60000577101102006;18;60180;60463;0344550259
F80000518301072023;32;80300;80016;0322744550
F27001952401122016;;27240;27198;0232345014
F27002169426072024;;27950;27562;0442644682
F47001183428032022;14;47130;47210;0553872004
F28000159518072017;21;28120;28021;0237253748
F76002305117102005;8;76980;76735;0235976355
F27001852601112016;51;27400;27003;0232502181
F330780271;4;33700;33281;0557206800
R10100000671279;;60590;60211;
F90000146201082015;2;90000;90010;0384280779
F76002318422022021;15;76190;76758;0235565673
F14001208901042024;3;14250;14692;
F76001787101091998;225;76610;76351;0235471499
F76002282201082023;3;76410;76705;0235773333
F76002163401042025;1;76310;76552;0235461856
F76001351631032025;7;76340;76101;0235935109
R10100000190029;5;20600;2B120;
F76002096602022026;90;76000;76540;
F26001498001082009;25;26000;26362;0475441509
F76001377131122022;22;76210;76114;0235310688
F76001336701072022;28;76370;76618;0235836192
F76001445601092019;70;76160;76212;0235083811
F76001911701082023;;76290;76447;0235301918
F76002820901072014;;76800;76575;0235651241
F61078656801022016;8;61290;61230;0233736329
F76001692302052025;7;76600;76351;0623252510
F76001923202052005;5;76290;76447;0235203016
F76002352314011997;92;76150;76410;0235754056
F26000889101042008;57;26800;26252;0475570021
F50001047501062018;4;50230;50003;0233470811
F38000542128072015;55;38600;38169;
F76002332519011989;30;76000;76540;0235582104
F76002202006022023;1087;76160;76591;0235234332
F76001320101042021;9;76730;76051;0235832102
F76002122026022018;;76100;76540;0235635820
F97046483001102025;144;97437;97410;0262510456
F130783293;264;13005;13205;0491380000
F27001937501062025;38;27190;27165;0232300027
F76002320001042011;5;76190;76758;0235951879
F27002206401112011;156;27130;27679;0232321394
F27002171001112020;56;27950;27562;0232512020
F76001520614042023;15;76500;76231;0235771211
F27001954001082008;11;27440;27214;0232694383
F76001888701012022;36;76940;76401;0235371437
R10000001531962;1541;69280;69127;
F76001660001102019;6104;76210;76329;0235310163
F76001765715112010;173;76600;76351;0235472611
F76001628704102006;5;76530;76319;0235672333
F76001945529122024;29;76710;76452;0235337016
F56001569501062022;36;56400;56007;0297508498
F76002125301042018;72;76100;76540;0235720455
F33005274701042025;;33260;33529;0556541620
F760000380;;76430;76647;0232795151
F76001635201072021;;76120;76322;0235681943
F760031633;36;76500;76231;0232963030
F76001505701062025;301;76480;76222;0235375007
F27002128025042022;;27500;27467;0232410066
R10000001528154;6;27400;27375;
R10000001528578;45;28000;28085;
F27002199101072005;20;27570;27643;0232325070
F760000166;;76038;76540;0232082222
F76001555201072015;65;76400;76259;0235280068
R10100000159125;979;47520;47201;
F76002063601092022;123;76000;76540;0235713406
F27001904501082025;530;27310;27103;0232562022
F21000595501022024;;21160;21390;0380522158
F76001818401072022;1;76620;76351;0235461725
R10000001537255;23;27000;27229;
F27001994617112003;3;27000;27229;0232330105
F76001586701012025;10;76440;76276;0235905004
F01000468701122019;;01400;01272;0474556024
F14001007501122008;;14140;14371;0231323006
F76001761601012023;53;76600;76351;0235243175
F270025711;19;27000;27229;0232398181
F76001746701042019;22;76600;76351;0235219090
F59001662215092013;3;59158;59238;03 27 26 88 44
F27001906010012022;36;27520;27105;0235876078
F270025679;91;27120;27448;0232360457
F27002133022122010;15;27290;27468;0232427125
F220000012;10;22023;22278;0296017123
F610006421;62;61000;61001;0233325600
F76001715216052022;87;76600;76351;0235251256
F27001986201072010;15;27000;27229;0232330262
F140000209;;14033;14118;0231063106
F14001114924102022;7;14190;14659;0231781041
F27001996130062021;;27000;27229;0232313105
R10000001537115;1051;76580;76709;
F76002078402012015;19;76000;76540;0235600014
F330064999;3;33370;33330;0549396777
F76001410001092016;3;76380;76157;0235360980
R10100000728809;280;62580;62073;0391201819
R10100000671546;10;69009;69123;
R10100000768177;52;92800;92062;
F18000435025031991;6;18200;18197;0248960127
F18000137217012022;5;18700;18015;0248580079
R10100000563036;13;18000;18033;
F18000284206072015;2;18150;18108;0248740060
F63000510601012023;4;63000;63113;0473935677
F18000751001022020;;18100;18279;0248831014
F18000246126112001;48;18290;18055;0248262028
F18000229701102007;;18000;18033;0248211018
F18000724708082013;27;18260;18269;0248737041
F03000172101012024;12;03350;03048;0470675008
F79001093801122023;2;79100;79329;
F410008270;11;41200;41194;0254945656
F18000321201052015;5;18500;18141;0248572244
F18000669401022014;23;18220;18235;0248674364
F28000206415041994;6;28000;28085;0237218950
F28000310401062009;29;28100;28134;0237500059
F28000286601042009;3;28100;28134;0237422197
F72001053715072020;2;72360;72191;0243466037
F29001310115122025;55;29200;29019;0298033152
F17001181101062023;12;17320;17219;0546851413
F280006461;35;28400;28280;0237535353
F03000459201042021;49;03500;03254;0470454175
F78000761319122024;;78990;78208;
R10100000792549;3;92500;92063;
F24001135328121988;104;24000;24322;0553531223
F36000141601032017;7;36300;36018;0254370048
R10000000100136;;36130;36128;
F36000311501042006;8;36170;36182;0254475158
F36000284401032026;5;36230;36141;0254308011
F36000292701072020;;36200;36154;0254245100
F36000382613052004;11;36600;36237;0254403332
F36000261201071997;1;36100;36088;0254210037
F37000721301042022;9;37320;37211;0247263623
F37000859124092001;18;37100;37261;0247860333
F370000663;3;37240;37130;0247914444
F37000949001092024;8;37210;37281;0247526257
F370000374;;37390;37151;0247424344
F37000694201102020;19;37520;37195;0247373869
F37001147022062020;205;37100;37261;0247490909
F37000746019032021;22;37270;37225;0247506723
F37000816101012008;16;37000;37261;0247612410
F37000283401102017;1;37420;37011;0247584035
F37000929215022017;4;37250;37266;0247260108
F73000718422062015;933;73310;73085;
F31001547401032026;2;31200;31555;0561480780
F45001638111121993;82;45650;45286;0238511221
R10100000246669;200;45400;45308;
F37000628001042021;34;37390;37152;0247546679
F44001677201082000;16;44600;44184;0240224649
F41000285101022011;42;41170;41143;0254809043
F410007553;;41000;41018;0254903508
F41000242208012001;10;41700;41067;0254799604
F41000715731122017;9;41350;41295;0254426255
F10000317708072022;130;10800;10343;0325753659
F69001633201022018;100;69330;69282;0478314083
F010780278;1436;01110;01185;0474404500
F31000849531012012;19;31160;31167;0561892627
F26001477401042009;25;26000;26362;0475430688
F45000572316011988;0;45400;45147;0238864013
R10000001525022;34;45270;45031;0238902513
F060021748;41;06000;06088;0493892989
F120004668;88;12402;12208;0565497152
F45000511108102019;9;45230;45085;0238925089
F45000631715101938;23;45150;45173;0238597014
F13003158601071999;96;13700;13054;0442881015
F45000406415072021;1459;45200;45004;0238930538
F450002456;3;45380;45075;0238455555
F72000928101072019;45;72000;72181;0243240991
R10000001542422;;06510;06033;
F24001110613092013;2;24270;24320;0553527019
F37000792401122017;33;37000;37261;0247055788
F720000033;194;72037;72181;0243434343
F36000233130112015;2;36130;36063;0254351452
F37000772613022026;;37700;37233;0247442600
F36000162201102020;57;36000;36044;0254340346
F45000543409032015;2;45720;45108;
R10100000723399;12;69330;69279;
F37000631418052015;;37380;37153;0247561036
R10100000826226;27;31600;31395;
F45000523601022023;;45430;45089;0238868893
F45001568002062008;3;45300;45253;0238301281
F28000392201122016;6;28210;28279;0237513051
F74000557401052017;47;74330;74213;0450462078
F37000697510102005;8;37120;37196;0247581043
F37000378204012023;47;37230;37109;0247421119
F45001619101072014;6;45140;45285;0238882875
F45001566401092015;;45300;45252;0238303233
F270030976;19;27640;27114;0232368217
F360000137;216;36019;36044;0254296000
R10000001529592;;37170;37050;
F28000240301052007;67;28000;28085;0237212328
F36000193730012024;33;36000;36044;0254229289
R10100000117749;6;21600;21355;0380670272
F28000413601052016;37;28140;28287;0237997130
F45001627401102019;121;45140;45285;0238220374
R10100000305784;;69800;69290;
F220000236;2;22110;22220;0296571000
F45000600201102007;20;45500;45155;0238672240
R10000001528209;7;28000;28085;
F58000154301102009;13;58200;58086;0386281362
F37000371701072023;;37150;37091;0247579428
F280503384;6;28120;28196;0237336220
F18000372521102013;3;18200;18172;0248960626
F370012320;204;37000;37261;0247050322
F28000253615092003;24;28200;28088;0237451423
F28000258501122024;5;28170;28089;0237516004
F37000876508082013;9;37000;37261;0247386828
F36000147301102021;5;36210;36034;0254400113
F45001542506082012;130;45140;45235;0238748449
F370004467;;37170;37050;0247474747
F74000238101122025;21;74000;74010;0450236460
R10000001527424;1;69007;69387;
F41000307301092021;15;41500;41155;0254875245
F290000033;15;29672;29151;0298626160
R10100000321780;905;45520;45154;
F76001983630122017;;76550;76482;0235852334
F410000293;;41120;41032;0254794827
F36000103606012014;;36140;36001;0254063441
F45001664701042014;4;45400;45308;0238837153
F18000744510012011;41;18100;18279;0248753707
F41000685201072010;6;41100;41269;0254772119
F58000227701072009;13;58260;58151;0386508007
F45000709101072014;412;45430;45194;0238868917
F56001804601102022;21;56570;56118;0297334020
R10000001540564;;07340;07051;
F710978289;350;71000;71270;0385203040
F25000904013032017;4;25300;25204;
F28000189201072000;1;28000;28085;0237210130
F490015906;18;49800;49353;0241417373
F490000262;51;49800;49353;0241477171
F640790317;13;64100;64102;0559443535
F37000616530092009;2;37600;37132;0247590053
F06001528601052019;51;06100;06088;0492091000
R10100000770254;31;69250;69143;
F370102659;118;37540;37214;0247627777
F37000264401042020;;37400;37003;0247574002
F37000612401072007;8;37600;37132;0247590057
R10000001524497;;45402;45308;
R10100000684415;2;41000;41018;
R10000001541205;58;94100;94068;
F97020531618032023;1;97233;97229;
R10000001522537;16;31120;31433;
F06000506301052021;2;06670;06046;0493379232
F37000741108042022;6;37800;37216;0247658009
F94000627301042014;11;94230;94016;0170255175
F29001064401082020;8;29800;29103;0298850154
R10000001524500;37;69008;69123;
R10000001526380;;28230;28140;
F14000957201072012;179;14000;14118;0231822563
R10000000100111;25;14000;14118;
F30000492622062022;173;30100;30007;0466525042
F14000977003102022;51;14650;14137;0231265871
F14001031501021996;29;14350;14061;0231686315
F14001524901042007;1;14240;14120;0231774402
F14000929101072022;;14740;14098;0231807106
F14001083601032025;27;14400;14663;0231929268
F14000934101042000;;14000;14118;0231438000
F140000555;3;14076;14118;0231455050
